protocol,flow_duration,total_forward_packets,total_backward_packets,total_forward_packets_length,total_backward_packets_length,forward_packet_length_mean,backward_packet_length_mean,forward_packets_per_second,backward_packets_per_second,forward_iat_mean,backward_iat_mean,flow_iat_mean,flow_packets_per_seconds,flow_bytes_per_seconds,label
17,49,2,0,594,0,297,0,40816.32653,0,49,0,49,40816.32653,12122448.98,BENIGN
17,216763,200,0,88000,0,440,0,922.6666913,0,1089.261307,0,1089.261307,922.6666913,405973.3442,BENIGN
17,23,2,0,744,0,372,0,86956.52174,0,23,0,23,86956.52174,32347826.09,BENIGN
17,43,2,0,1570,0,785,0,46511.62791,0,43,0,43,46511.62791,36511627.91,BENIGN
17,27854,158,0,69232,0,438.1772152,0,5672.434839,0,177.4140127,0,177.4140127,5672.434839,2485531.701,BENIGN
17,29773,178,0,77888,0,437.5730337,0,5978.571189,0,168.2090395,0,168.2090395,5978.571189,2616061.532,BENIGN
17,233,2,0,926,0,463,0,8583.690987,0,233,0,233,8583.690987,3974248.927,BENIGN
17,30823,200,0,88000,0,440,0,6488.661065,0,154.8894472,0,154.8894472,6488.661065,2855010.869,BENIGN
17,13,2,0,380,0,190,0,153846.1538,0,13,0,13,153846.1538,29230769.23,BENIGN
17,6,2,0,1008,0,504,0,333333.3333,0,6,0,6,333333.3333,168000000,BENIGN
17,206830,200,0,88000,0,440,0,966.9777112,0,1039.346734,0,1039.346734,966.9777112,425470.1929,BENIGN
17,211707,178,0,77888,0,437.5730337,0,840.7846694,0,1196.084746,0,1196.084746,840.7846694,367904.6985,BENIGN
17,223,2,0,2432,0,1216,0,8968.609865,0,223,0,223,8968.609865,10905829.6,BENIGN
17,17686,8,0,11776,0,1472,0,452.3351804,0,2526.571429,0,2526.571429,452.3351804,665837.3855,BENIGN
17,173,2,0,602,0,301,0,11560.69364,0,173,0,173,11560.69364,3479768.786,BENIGN
17,2,2,0,1488,0,744,0,1000000,0,2,0,2,1000000,744000000,BENIGN
17,20816,2,2,62,94,31,47,96.07993851,96.07993851,49,1,6938.666667,192.159877,7494.235204,BENIGN
17,415,4,0,5888,0,1472,0,9638.554217,0,138.3333333,0,138.3333333,9638.554217,14187951.81,BENIGN
17,9,2,0,948,0,474,0,222222.2222,0,9,0,9,222222.2222,105333333.3,BENIGN
17,21384,200,0,88000,0,440,0,9352.787131,0,107.4572864,0,107.4572864,9352.787131,4115226.337,BENIGN
17,3,2,0,1218,0,609,0,666666.6667,0,3,0,3,666666.6667,406000000,BENIGN
17,123,2,0,2944,0,1472,0,16260.1626,0,123,0,123,16260.1626,23934959.35,BENIGN
17,25690,200,0,88000,0,440,0,7785.130401,0,129.0954774,0,129.0954774,7785.130401,3425457.376,BENIGN
17,48,2,0,736,0,368,0,41666.66667,0,48,0,48,41666.66667,15333333.33,BENIGN
17,41599,200,0,88000,0,440,0,4807.80788,0,209.040201,0,209.040201,4807.80788,2115435.467,BENIGN
17,224,2,0,1958,0,979,0,8928.571429,0,224,0,224,8928.571429,8741071.429,BENIGN
17,30,2,0,82,0,41,0,66666.66667,0,30,0,30,66666.66667,2733333.333,BENIGN
17,43,2,0,340,0,170,0,46511.62791,0,43,0,43,46511.62791,7906976.744,BENIGN
17,232,2,0,1008,0,504,0,8620.689655,0,232,0,232,8620.689655,4344827.586,BENIGN
17,13,2,0,220,0,110,0,153846.1538,0,13,0,13,153846.1538,16923076.92,BENIGN
17,45,2,0,1894,0,947,0,44444.44444,0,45,0,45,44444.44444,42088888.89,BENIGN
17,20739,2,2,76,180,38,90,96.43666522,96.43666522,2,1,6913,192.8733304,12343.89315,BENIGN
17,44139,174,0,75984,0,436.6896552,0,3942.092027,0,255.1387283,0,255.1387283,3942.092027,1721470.808,BENIGN
17,46,2,0,2672,0,1336,0,43478.26087,0,46,0,46,43478.26087,58086956.52,BENIGN
17,3,2,0,2932,0,1466,0,666666.6667,0,3,0,3,666666.6667,977333333.3,BENIGN
17,6,2,0,1882,0,941,0,333333.3333,0,6,0,6,333333.3333,313666666.7,BENIGN
17,14,2,0,1456,0,728,0,142857.1429,0,14,0,14,142857.1429,104000000,BENIGN
17,37,2,0,2784,0,1392,0,54054.05405,0,37,0,37,54054.05405,75243243.24,BENIGN
17,53,2,0,926,0,463,0,37735.84906,0,53,0,53,37735.84906,17471698.11,BENIGN
17,46,2,0,718,0,359,0,43478.26087,0,46,0,46,43478.26087,15608695.65,BENIGN
17,313,4,0,1524,0,381,0,12779.55272,0,104.3333333,0,104.3333333,12779.55272,4869009.585,BENIGN
17,250,2,0,72,0,36,0,8000,0,250,0,250,8000,288000,BENIGN
17,1,2,0,2106,0,1053,0,2000000,0,1,0,1,2000000,2106000000,BENIGN
17,20575,2,2,78,110,39,55,97.20534629,97.20534629,2,68,6858.333333,194.4106926,9137.302552,BENIGN
17,58582,200,0,88000,0,440,0,3414.017958,0,294.3819095,0,294.3819095,3414.017958,1502167.901,BENIGN
17,51,2,0,2576,0,1288,0,39215.68627,0,51,0,51,39215.68627,50509803.92,BENIGN
17,226,2,0,1876,0,938,0,8849.557522,0,226,0,226,8849.557522,8300884.956,BENIGN
17,47,2,0,1112,0,556,0,42553.19149,0,47,0,47,42553.19149,23659574.47,BENIGN
17,741,4,0,5888,0,1472,0,5398.110661,0,247,0,247,5398.110661,7946018.893,BENIGN
17,1,2,0,1330,0,665,0,2000000,0,1,0,1,2000000,1330000000,BENIGN
17,46,2,0,190,0,95,0,43478.26087,0,46,0,46,43478.26087,4130434.783,BENIGN
17,240,2,0,1246,0,623,0,8333.333333,0,240,0,240,8333.333333,5191666.667,BENIGN
17,4543,4,0,5856,0,1464,0,880.4754567,0,1514.333333,0,1514.333333,880.4754567,1289016.069,BENIGN
17,28638,200,0,88000,0,440,0,6983.727914,0,143.9095477,0,143.9095477,6983.727914,3072840.282,BENIGN
17,20858,2,2,96,610,48,305,95.88647042,95.88647042,3,3,6952.666667,191.7729408,33847.92406,BENIGN
17,50,2,0,2904,0,1452,0,40000,0,50,0,50,40000,58080000,BENIGN
17,214,2,0,714,0,357,0,9345.794393,0,214,0,214,9345.794393,3336448.598,BENIGN
17,45389,2,2,84,204,42,102,44.06353962,44.06353962,3,1,15129.66667,88.12707925,6345.149706,BENIGN
17,2,2,0,852,0,426,0,1000000,0,2,0,2,1000000,426000000,BENIGN
17,17,2,0,374,0,187,0,117647.0588,0,17,0,17,117647.0588,22000000,BENIGN
17,46,2,0,154,0,77,0,43478.26087,0,46,0,46,43478.26087,3347826.087,BENIGN
17,6,2,0,2020,0,1010,0,333333.3333,0,6,0,6,333333.3333,336666666.7,BENIGN
17,4,2,0,1008,0,504,0,500000,0,4,0,4,500000,252000000,BENIGN
17,234,2,0,2886,0,1443,0,8547.008547,0,234,0,234,8547.008547,12333333.33,BENIGN
17,47,2,0,1304,0,652,0,42553.19149,0,47,0,47,42553.19149,27744680.85,BENIGN
17,14,2,0,1036,0,518,0,142857.1429,0,14,0,14,142857.1429,74000000,BENIGN
17,37216,200,0,88000,0,440,0,5374.032674,0,187.0150754,0,187.0150754,5374.032674,2364574.377,BENIGN
17,87313,200,0,88000,0,440,0,2290.609646,0,438.758794,0,438.758794,2290.609646,1007868.244,BENIGN
17,31814,200,0,87280,0,436.4,0,6286.540517,0,159.8693467,0,159.8693467,6286.540517,2743446.282,BENIGN
17,59140,16,0,23552,0,1472,0,270.5444707,0,3942.666667,0,3942.666667,270.5444707,398241.4609,BENIGN
17,244,2,0,522,0,261,0,8196.721311,0,244,0,244,8196.721311,2139344.262,BENIGN
17,37680,200,0,88000,0,440,0,5307.855626,0,189.3467337,0,189.3467337,5307.855626,2335456.476,BENIGN
17,35143,150,0,65424,0,436.16,0,4268.275332,0,235.8590604,0,235.8590604,4268.275332,1861650.969,BENIGN
17,45,2,0,396,0,198,0,44444.44444,0,45,0,45,44444.44444,8800000,BENIGN
17,50,2,0,698,0,349,0,40000,0,50,0,50,40000,13960000,BENIGN
17,248,2,0,74,0,37,0,8064.516129,0,248,0,248,8064.516129,298387.0968,BENIGN
17,9,2,0,428,0,214,0,222222.2222,0,9,0,9,222222.2222,47555555.56,BENIGN
17,49,2,0,1072,0,536,0,40816.32653,0,49,0,49,40816.32653,21877551.02,BENIGN
17,6794,4,0,5888,0,1472,0,588.7547836,0,2264.666667,0,2264.666667,588.7547836,866647.0415,BENIGN
17,3,2,0,752,0,376,0,666666.6667,0,3,0,3,666666.6667,250666666.7,BENIGN
17,1,2,0,2584,0,1292,0,2000000,0,1,0,1,2000000,2584000000,BENIGN
17,45,2,0,872,0,436,0,44444.44444,0,45,0,45,44444.44444,19377777.78,BENIGN
17,30884,200,0,88000,0,440,0,6475.845098,0,155.1959799,0,155.1959799,6475.845098,2849371.843,BENIGN
17,77589,174,0,75984,0,436.6896552,0,2242.585934,0,448.4913295,0,448.4913295,2242.585934,979314.078,BENIGN
17,228854,194,0,84928,0,437.7731959,0,847.7020284,0,1185.772021,0,1185.772021,847.7020284,371101.2261,BENIGN
17,27003,158,0,69232,0,438.1772152,0,5851.201718,0,171.9936306,0,171.9936306,5851.201718,2563863.274,BENIGN
17,13695,4,0,5856,0,1464,0,292.0774005,0,4565,0,4565,292.0774005,427601.3143,BENIGN
17,2655,4,0,96,0,24,0,1506.591337,0,885,0,885,1506.591337,36158.19209,BENIGN
17,2,2,0,188,0,94,0,1000000,0,2,0,2,1000000,94000000,BENIGN
17,103,2,0,2714,0,1357,0,19417.47573,0,103,0,103,19417.47573,26349514.56,BENIGN
17,44,2,0,2264,0,1132,0,45454.54545,0,44,0,44,45454.54545,51454545.45,BENIGN
17,231,2,0,1638,0,819,0,8658.008658,0,231,0,231,8658.008658,7090909.091,BENIGN
17,62,2,0,2944,0,1472,0,32258.06452,0,62,0,62,32258.06452,47483870.97,BENIGN
17,44,2,0,936,0,468,0,45454.54545,0,44,0,44,45454.54545,21272727.27,BENIGN
17,32527,200,0,88000,0,440,0,6148.737972,0,163.4522613,0,163.4522613,6148.737972,2705444.707,BENIGN
17,45,2,0,2038,0,1019,0,44444.44444,0,45,0,45,44444.44444,45288888.89,BENIGN
17,32688,170,0,74800,0,440,0,5200.685267,0,193.4201183,0,193.4201183,5200.685267,2288301.517,BENIGN
17,554,4,0,5856,0,1464,0,7220.216606,0,184.6666667,0,184.6666667,7220.216606,10570397.11,BENIGN
17,26789,150,0,65424,0,436.16,0,5599.313151,0,179.7919463,0,179.7919463,5599.313151,2442196.424,BENIGN
17,200,2,0,202,0,101,0,10000,0,200,0,200,10000,1010000,BENIGN
17,216,2,0,856,0,428,0,9259.259259,0,216,0,216,9259.259259,3962962.963,BENIGN
17,3,2,0,2884,0,1442,0,666666.6667,0,3,0,3,666666.6667,961333333.3,BENIGN
17,21205,200,0,88000,0,440,0,9431.737798,0,106.5577889,0,106.5577889,9431.737798,4149964.631,BENIGN
17,134,4,0,152,0,38,0,29850.74627,0,44.66666667,0,44.66666667,29850.74627,1134328.358,BENIGN
17,51,2,0,558,0,279,0,39215.68627,0,51,0,51,39215.68627,10941176.47,BENIGN
17,1680,8,0,11776,0,1472,0,4761.904762,0,240,0,240,4761.904762,7009523.81,BENIGN
17,45,2,0,1936,0,968,0,44444.44444,0,45,0,45,44444.44444,43022222.22,BENIGN
17,21,2,0,994,0,497,0,95238.09524,0,21,0,21,95238.09524,47333333.33,BENIGN
17,14,2,0,776,0,388,0,142857.1429,0,14,0,14,142857.1429,55428571.43,BENIGN
17,53,2,0,1384,0,692,0,37735.84906,0,53,0,53,37735.84906,26113207.55,BENIGN
17,26678,170,0,74800,0,440,0,6372.291776,0,157.8579882,0,157.8579882,6372.291776,2803808.381,BENIGN
17,30036,200,0,88000,0,440,0,6658.676255,0,150.9346734,0,150.9346734,6658.676255,2929817.552,BENIGN
17,41,2,0,436,0,218,0,48780.4878,0,41,0,41,48780.4878,10634146.34,BENIGN
17,13,2,0,2816,0,1408,0,153846.1538,0,13,0,13,153846.1538,216615384.6,BENIGN
17,128351,200,0,88000,0,440,0,1558.227049,0,644.9798995,0,644.9798995,1558.227049,685619.9017,BENIGN
17,60783,178,0,77888,0,437.5730337,0,2928.450389,0,343.4067797,0,343.4067797,2928.450389,1281410.921,BENIGN
17,260768,174,0,75984,0,436.6896552,0,667.2597865,0,1507.32948,0,1507.32948,667.2597865,291385.4461,BENIGN
17,31176,178,0,77888,0,437.5730337,0,5709.520144,0,176.1355932,0,176.1355932,5709.520144,2498332.05,BENIGN
17,3,2,0,1104,0,552,0,666666.6667,0,3,0,3,666666.6667,368000000,BENIGN
17,1983536,6,0,8832,0,1472,0,3.024900985,0,396707.2,0,396707.2,3.024900985,4452.65425,BENIGN
17,34473,200,0,88000,0,440,0,5801.641865,0,173.2311558,0,173.2311558,5801.641865,2552722.42,BENIGN
17,39250,4,0,5888,0,1472,0,101.910828,0,13083.33333,0,13083.33333,101.910828,150012.7389,BENIGN
17,1,2,0,2412,0,1206,0,2000000,0,1,0,1,2000000,2412000000,BENIGN
17,7,2,0,946,0,473,0,285714.2857,0,7,0,7,285714.2857,135142857.1,BENIGN
17,44,2,0,706,0,353,0,45454.54545,0,44,0,44,45454.54545,16045454.55,BENIGN
17,44,2,0,340,0,170,0,45454.54545,0,44,0,44,45454.54545,7727272.727,BENIGN
17,259768,200,0,87280,0,436.4,0,769.9177728,0,1305.366834,0,1305.366834,769.9177728,335992.116,BENIGN
17,44656,200,0,88000,0,440,0,4478.681476,0,224.4020101,0,224.4020101,4478.681476,1970619.85,BENIGN
17,34667,200,0,88000,0,440,0,5769.175296,0,174.2060302,0,174.2060302,5769.175296,2538437.13,BENIGN
17,1,2,0,1050,0,525,0,2000000,0,1,0,1,2000000,1050000000,BENIGN
17,30589,200,0,88000,0,440,0,6538.298081,0,153.7135678,0,153.7135678,6538.298081,2876851.156,BENIGN
17,47,2,0,1346,0,673,0,42553.19149,0,47,0,47,42553.19149,28638297.87,BENIGN
17,25124,150,0,65424,0,436.16,0,5970.386881,0,168.6174497,0,168.6174497,5970.386881,2604043.942,BENIGN
17,229463,200,0,88000,0,440,0,871.6002144,0,1153.080402,0,1153.080402,871.6002144,383504.0943,BENIGN
17,47,2,0,2668,0,1334,0,42553.19149,0,47,0,47,42553.19149,56765957.45,BENIGN
17,226,2,0,2928,0,1464,0,8849.557522,0,226,0,226,8849.557522,12955752.21,BENIGN
17,2,2,0,792,0,396,0,1000000,0,2,0,2,1000000,396000000,BENIGN
17,44,2,0,2304,0,1152,0,45454.54545,0,44,0,44,45454.54545,52363636.36,BENIGN
17,56072,200,0,87280,0,436.4,0,3566.842631,0,281.7688442,0,281.7688442,3566.842631,1556570.124,BENIGN
17,38510,200,0,88000,0,440,0,5193.456245,0,193.5175879,0,193.5175879,5193.456245,2285120.748,BENIGN
17,239,2,0,2880,0,1440,0,8368.200837,0,239,0,239,8368.200837,12050209.21,BENIGN
17,18038,200,0,88000,0,440,0,11087.70374,0,90.64321608,0,90.64321608,11087.70374,4878589.644,BENIGN
17,266992,174,0,76272,0,438.3448276,0,651.70492,0,1543.306358,0,1543.306358,651.70492,285671.4808,BENIGN
17,37667,200,0,88000,0,440,0,5309.687525,0,189.281407,0,189.281407,5309.687525,2336262.511,BENIGN
17,198140,200,0,87280,0,436.4,0,1009.387302,0,995.678392,0,995.678392,1009.387302,440496.6186,BENIGN
17,90919,200,0,88000,0,440,0,2199.760226,0,456.879397,0,456.879397,2199.760226,967894.4995,BENIGN
17,53,2,0,2480,0,1240,0,37735.84906,0,53,0,53,37735.84906,46792452.83,BENIGN
17,216261,200,0,88000,0,440,0,924.808449,0,1086.738693,0,1086.738693,924.808449,406915.7176,BENIGN
17,347,4,0,5696,0,1424,0,11527.37752,0,115.6666667,0,115.6666667,11527.37752,16414985.59,BENIGN
17,31244,200,0,88000,0,440,0,6401.229036,0,157.0050251,0,157.0050251,6401.229036,2816540.776,BENIGN
17,1607,4,0,5888,0,1472,0,2489.110143,0,535.6666667,0,535.6666667,2489.110143,3663970.131,BENIGN
17,21424,2,2,76,188,38,94,93.35324869,93.35324869,2,2,7141.333333,186.7064974,12322.62883,BENIGN
17,1,2,0,1066,0,533,0,2000000,0,1,0,1,2000000,1066000000,BENIGN
17,228,2,0,74,0,37,0,8771.929825,0,228,0,228,8771.929825,324561.4035,BENIGN
17,237,2,0,752,0,376,0,8438.818565,0,237,0,237,8438.818565,3172995.781,BENIGN
17,3,2,0,1900,0,950,0,666666.6667,0,3,0,3,666666.6667,633333333.3,BENIGN
17,238,2,0,724,0,362,0,8403.361345,0,238,0,238,8403.361345,3042016.807,BENIGN
17,44,2,0,2400,0,1200,0,45454.54545,0,44,0,44,45454.54545,54545454.55,BENIGN
17,19024,200,0,88000,0,440,0,10513.03616,0,95.59798995,0,95.59798995,10513.03616,4625735.913,BENIGN
17,5,2,0,396,0,198,0,400000,0,5,0,5,400000,79200000,BENIGN
17,152,2,0,2944,0,1472,0,13157.89474,0,152,0,152,13157.89474,19368421.05,BENIGN
17,272,2,0,2736,0,1368,0,7352.941176,0,272,0,272,7352.941176,10058823.53,BENIGN
17,265,2,0,948,0,474,0,7547.169811,0,265,0,265,7547.169811,3577358.491,BENIGN
17,17620,200,0,88000,0,440,0,11350.7378,0,88.54271357,0,88.54271357,11350.7378,4994324.631,BENIGN
17,225,2,0,1246,0,623,0,8888.888889,0,225,0,225,8888.888889,5537777.778,BENIGN
17,34339,4,0,5888,0,1472,0,116.4856286,0,11446.33333,0,11446.33333,116.4856286,171466.8453,BENIGN
17,46,2,0,826,0,413,0,43478.26087,0,46,0,46,43478.26087,17956521.74,BENIGN
17,340074,174,0,75984,0,436.6896552,0,511.653346,0,1965.745665,0,1965.745665,511.653346,223433.7232,BENIGN
17,235,2,0,2480,0,1240,0,8510.638298,0,235,0,235,8510.638298,10553191.49,BENIGN
17,48,2,0,1090,0,545,0,41666.66667,0,48,0,48,41666.66667,22708333.33,BENIGN
17,35064,200,0,88000,0,440,0,5703.855807,0,176.201005,0,176.201005,5703.855807,2509696.555,BENIGN
17,255622,194,0,84928,0,437.7731959,0,758.9331122,0,1324.466321,0,1324.466321,758.9331122,332240.574,BENIGN
17,28959,174,0,76272,0,438.3448276,0,6008.494768,0,167.3930636,0,167.3930636,6008.494768,2633792.603,BENIGN
17,275740,158,0,69232,0,438.1772152,0,573.0035541,0,1756.305732,0,1756.305732,573.0035541,251077.1016,BENIGN
17,230863,194,0,84928,0,437.7731959,0,840.3252145,0,1196.181347,0,1196.181347,840.3252145,367871.8547,BENIGN
17,5,2,0,70,0,35,0,400000,0,5,0,5,400000,14000000,BENIGN
17,2,2,0,1244,0,622,0,1000000,0,2,0,2,1000000,622000000,BENIGN
17,245,2,0,2944,0,1472,0,8163.265306,0,245,0,245,8163.265306,12016326.53,BENIGN
17,84,2,0,544,0,272,0,23809.52381,0,84,0,84,23809.52381,6476190.476,BENIGN
17,2,2,0,2614,0,1307,0,1000000,0,2,0,2,1000000,1307000000,BENIGN
17,43,2,0,768,0,384,0,46511.62791,0,43,0,43,46511.62791,17860465.12,BENIGN
17,8,2,0,900,0,450,0,250000,0,8,0,8,250000,112500000,BENIGN
17,3,2,0,538,0,269,0,666666.6667,0,3,0,3,666666.6667,179333333.3,BENIGN
17,239,2,0,2816,0,1408,0,8368.200837,0,239,0,239,8368.200837,11782426.78,BENIGN
17,108,2,0,84,0,42,0,18518.51852,0,108,0,108,18518.51852,777777.7778,BENIGN
17,25022,150,0,65424,0,436.16,0,5994.724642,0,167.9328859,0,167.9328859,5994.724642,2614659.1,BENIGN
17,264,2,0,74,0,37,0,7575.757576,0,264,0,264,7575.757576,280303.0303,BENIGN
17,214534,200,0,88000,0,440,0,932.2531627,0,1078.060302,0,1078.060302,932.2531627,410191.3916,BENIGN
17,26655,200,0,88000,0,440,0,7503.282686,0,133.9447236,0,133.9447236,7503.282686,3301444.382,BENIGN
17,3,2,0,1942,0,971,0,666666.6667,0,3,0,3,666666.6667,647333333.3,BENIGN
17,27,2,0,84,0,42,0,74074.07407,0,27,0,27,74074.07407,3111111.111,BENIGN
17,209376,200,0,88000,0,440,0,955.2193184,0,1052.140704,0,1052.140704,955.2193184,420296.5001,BENIGN
17,299528,150,0,65424,0,436.16,0,500.7879063,0,2010.255034,0,2010.255034,500.7879063,218423.6532,BENIGN
17,45,2,0,380,0,190,0,44444.44444,0,45,0,45,44444.44444,8444444.444,BENIGN
17,19376,200,0,88000,0,440,0,10322.04789,0,97.36683417,0,97.36683417,10322.04789,4541701.073,BENIGN
17,1,2,0,2852,0,1426,0,2000000,0,1,0,1,2000000,2852000000,BENIGN
17,27693,172,0,75680,0,440,0,6210.955837,0,161.9473684,0,161.9473684,6210.955837,2732820.568,BENIGN
17,1,2,0,524,0,262,0,2000000,0,1,0,1,2000000,524000000,BENIGN
17,4,2,0,150,0,75,0,500000,0,4,0,4,500000,37500000,BENIGN
17,29932,200,0,88000,0,440,0,6681.812107,0,150.4120603,0,150.4120603,6681.812107,2939997.327,BENIGN
17,36930,200,0,88000,0,440,0,5415.651232,0,185.5778894,0,185.5778894,5415.651232,2382886.542,BENIGN
17,7,2,0,2928,0,1464,0,285714.2857,0,7,0,7,285714.2857,418285714.3,BENIGN
17,40782,200,0,88000,0,440,0,4904.124369,0,204.9346734,0,204.9346734,4904.124369,2157814.722,BENIGN
17,6,2,0,1544,0,772,0,333333.3333,0,6,0,6,333333.3333,257333333.3,BENIGN
17,24777,150,0,65424,0,436.16,0,6054.001695,0,166.2885906,0,166.2885906,6054.001695,2640513.379,BENIGN
17,26540,194,0,84928,0,437.7731959,0,7309.721176,0,137.5129534,0,137.5129534,7309.721176,3200000,BENIGN
17,50,2,0,906,0,453,0,40000,0,50,0,50,40000,18120000,BENIGN
17,67339,174,0,76272,0,438.3448276,0,2583.940955,0,389.2427746,0,389.2427746,2583.940955,1132657.153,BENIGN
17,53,2,0,408,0,204,0,37735.84906,0,53,0,53,37735.84906,7698113.208,BENIGN
17,30059,200,0,88000,0,440,0,6653.58129,0,151.0502513,0,151.0502513,6653.58129,2927575.768,BENIGN
17,234,2,0,630,0,315,0,8547.008547,0,234,0,234,8547.008547,2692307.692,BENIGN
17,6,2,0,1000,0,500,0,333333.3333,0,6,0,6,333333.3333,166666666.7,BENIGN
17,3,2,0,1106,0,553,0,666666.6667,0,3,0,3,666666.6667,368666666.7,BENIGN
17,107023,174,0,76272,0,438.3448276,0,1625.818749,0,618.6300578,0,618.6300578,1625.818749,712669.2393,BENIGN
17,178760,8,0,11776,0,1472,0,44.75274111,0,25537.14286,0,25537.14286,44.75274111,65876.03491,BENIGN
17,1113,10,0,4400,0,440,0,8984.725966,0,123.6666667,0,123.6666667,8984.725966,3953279.425,BENIGN
17,7,2,0,1212,0,606,0,285714.2857,0,7,0,7,285714.2857,173142857.1,BENIGN
17,1,2,0,1476,0,738,0,2000000,0,1,0,1,2000000,1476000000,BENIGN
17,12848,12,0,17664,0,1472,0,933.9975093,0,1168,0,1168,933.9975093,1374844.334,BENIGN
17,275,2,0,2832,0,1416,0,7272.727273,0,275,0,275,7272.727273,10298181.82,BENIGN
17,4,2,0,2016,0,1008,0,500000,0,4,0,4,500000,504000000,BENIGN
17,47,2,0,1878,0,939,0,42553.19149,0,47,0,47,42553.19149,39957446.81,BENIGN
17,45,2,0,2432,0,1216,0,44444.44444,0,45,0,45,44444.44444,54044444.44,BENIGN
17,7,2,0,2152,0,1076,0,285714.2857,0,7,0,7,285714.2857,307428571.4,BENIGN
17,102705,178,0,77888,0,437.5730337,0,1733.119128,0,580.2542373,0,580.2542373,1733.119128,758366.1944,BENIGN
17,12,2,0,76,0,38,0,166666.6667,0,12,0,12,166666.6667,6333333.333,BENIGN
17,243,2,0,2736,0,1368,0,8230.452675,0,243,0,243,8230.452675,11259259.26,BENIGN
17,48,2,0,1506,0,753,0,41666.66667,0,48,0,48,41666.66667,31375000,BENIGN
17,51,2,0,1042,0,521,0,39215.68627,0,51,0,51,39215.68627,20431372.55,BENIGN
17,20613,2,2,64,256,32,128,97.02614855,97.02614855,3,3,6871,194.0522971,15524.18377,BENIGN
17,30534,200,0,88000,0,440,0,6550.075326,0,153.4371859,0,153.4371859,6550.075326,2882033.143,BENIGN
17,283562,150,0,65424,0,436.16,0,528.9848428,0,1903.100671,0,1903.100671,528.9848428,230722.029,BENIGN
17,2,2,0,1094,0,547,0,1000000,0,2,0,2,1000000,547000000,BENIGN
17,25313,200,0,88000,0,440,0,7901.078497,0,127.201005,0,127.201005,7901.078497,3476474.539,BENIGN
17,50,2,0,206,0,103,0,40000,0,50,0,50,40000,4120000,BENIGN
17,13,2,0,160,0,80,0,153846.1538,0,13,0,13,153846.1538,12307692.31,BENIGN
17,49,2,0,834,0,417,0,40816.32653,0,49,0,49,40816.32653,17020408.16,BENIGN
17,23053,194,0,84928,0,437.7731959,0,8415.390622,0,119.4455959,0,119.4455959,8415.390622,3684032.447,BENIGN
17,1080,4,0,5472,0,1368,0,3703.703704,0,360,0,360,3703.703704,5066666.667,BENIGN
17,17899,200,0,88000,0,440,0,11173.80859,0,89.94472362,0,89.94472362,11173.80859,4916475.781,BENIGN
17,14,2,0,1346,0,673,0,142857.1429,0,14,0,14,142857.1429,96142857.14,BENIGN
17,45,2,0,1672,0,836,0,44444.44444,0,45,0,45,44444.44444,37155555.56,BENIGN
17,50,2,0,48,0,24,0,40000,0,50,0,50,40000,960000,BENIGN
17,7,2,0,792,0,396,0,285714.2857,0,7,0,7,285714.2857,113142857.1,BENIGN
17,42,2,0,584,0,292,0,47619.04762,0,42,0,42,47619.04762,13904761.9,BENIGN
17,19652,200,0,88000,0,440,0,10177.08121,0,98.75376884,0,98.75376884,10177.08121,4477915.734,BENIGN
17,195,2,0,2928,0,1464,0,10256.41026,0,195,0,195,10256.41026,15015384.62,BENIGN
17,6,2,0,2710,0,1355,0,333333.3333,0,6,0,6,333333.3333,451666666.7,BENIGN
17,49,2,0,2896,0,1448,0,40816.32653,0,49,0,49,40816.32653,59102040.82,BENIGN
17,1,2,0,1488,0,744,0,2000000,0,1,0,1,2000000,1488000000,BENIGN
17,27822,158,0,69232,0,438.1772152,0,5678.959097,0,177.2101911,0,177.2101911,5678.959097,2488390.482,BENIGN
17,1475,4,0,5888,0,1472,0,2711.864407,0,491.6666667,0,491.6666667,2711.864407,3991864.407,BENIGN
17,40,2,0,2730,0,1365,0,50000,0,40,0,40,50000,68250000,BENIGN
17,230,2,0,1062,0,531,0,8695.652174,0,230,0,230,8695.652174,4617391.304,BENIGN
17,180234,174,0,76272,0,438.3448276,0,965.4116315,0,1041.815029,0,1041.815029,965.4116315,423183.1952,BENIGN
17,1,2,0,596,0,298,0,2000000,0,1,0,1,2000000,596000000,BENIGN
17,230,2,0,2784,0,1392,0,8695.652174,0,230,0,230,8695.652174,12104347.83,BENIGN
17,44587,200,0,87280,0,436.4,0,4485.612398,0,224.0552764,0,224.0552764,4485.612398,1957521.251,BENIGN
17,45,2,0,2710,0,1355,0,44444.44444,0,45,0,45,44444.44444,60222222.22,BENIGN
17,20721,2,2,70,102,35,51,96.5204382,96.5204382,3,2,6907,193.0408764,8300.757685,BENIGN
17,221,2,0,82,0,41,0,9049.773756,0,221,0,221,9049.773756,371040.724,BENIGN
17,26141,150,0,65424,0,436.16,0,5738.112544,0,175.442953,0,175.442953,5738.112544,2502735.167,BENIGN
17,11,2,0,910,0,455,0,181818.1818,0,11,0,11,181818.1818,82727272.73,BENIGN
17,214422,200,0,88000,0,440,0,932.7401106,0,1077.497487,0,1077.497487,932.7401106,410405.6487,BENIGN
17,7,2,0,1370,0,685,0,285714.2857,0,7,0,7,285714.2857,195714285.7,BENIGN
17,33168,200,0,88000,0,440,0,6029.908345,0,166.6733668,0,166.6733668,6029.908345,2653159.672,BENIGN
